executionTime,symbol,base,quote,marketType,quoteVolume,coingeckoId,coingeckoName,marketCapMillion,marketCapRank,rankBucket,tradingViewLink,assetClass,scanSource,quotePair,aiResearchNeeded,score,scoreTier,reasoning,currentColor,trendDirection,previousColor,oldColor,grayCandles,currentColorAge,validTrendFlip,signal,reason
2026-05-21T19:31:06.963628+03:00,ETHFIBTC,ETHFI,BTC,BTC,1429157.2041,ether-fi,Ether.fi,334.3,138,mid,https://www.tradingview.com/chart/?symbol=ETHFIBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,72,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,ARKMBTC,ARKM,BTC,BTC,1472671.21815,arkham,Arkham,82.9,340,small,https://www.tradingview.com/chart/?symbol=ARKMBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,104,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,ETHFIUSDT,ETHFI,USDT,USDT,1429157.2041,ether-fi,Ether.fi,334.3,138,mid,https://www.tradingview.com/chart/?symbol=ETHFIUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,56,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,FOGOUSDT,FOGO,USDT,USDT,1429981.79493,fogo,Fogo,61.1,435,small,https://www.tradingview.com/chart/?symbol=FOGOUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,98,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,0GUSDT,0G,USDT,USDT,1373983.02711,zero-gravity,0G,105.4,282,mid,https://www.tradingview.com/chart/?symbol=0GUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,HIGHBTC,HIGH,BTC,BTC,1502104.79007,,,,,unknown,https://www.tradingview.com/chart/?symbol=HIGHBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,29,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,PROMBTC,PROM,BTC,BTC,1362868.26019,prometeus,Prom,20.4,893,small,https://www.tradingview.com/chart/?symbol=PROMBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,151,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,RADUSDT,RAD,USDT,USDT,1333854.6687,radicle,Radworks,14.7,1047,small,https://www.tradingview.com/chart/?symbol=RADUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,11,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,GPSUSDT,GPS,USDT,USDT,1333669.606801,goplus-security,GoPlus Security,30.5,699,small,https://www.tradingview.com/chart/?symbol=GPSUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,24,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,OPNUSDT,OPN,USDT,USDT,1272149.25254,opinion,Opinion,26.8,758,small,https://www.tradingview.com/chart/?symbol=BINANCE:OPNUSDT,crypto,binance,USDT,False,0,D Ignore,not eligible for AI research,,N/A,,,,,False,,Not enough candles: 78
2026-05-21T19:31:06.963628+03:00,RADBTC,RAD,BTC,BTC,1333854.6687,radicle,Radworks,14.7,1047,small,https://www.tradingview.com/chart/?symbol=RADBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,13,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,DEXEUSDT,DEXE,USDT,USDT,1304590.73353,dexe,DeXe,643.6,89,large,https://www.tradingview.com/chart/?symbol=DEXEUSDT,crypto,binance,USDT,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Gold,UP / Bullish,Gold,,,71,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,FTMBTC,FTM,BTC,BTC,1301242.2442,,,,,unknown,https://www.tradingview.com/chart/?symbol=FTMBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,11,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,AXSBTC,AXS,BTC,BTC,1281137.50918,axie-infinity,Axie Infinity,205.8,184,mid,https://www.tradingview.com/chart/?symbol=AXSBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Gray,Neutral / Gray,Gray,,,15,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,FTMUSDT,FTM,USDT,USDT,1301242.2442,,,,,unknown,https://www.tradingview.com/chart/?symbol=FTMUSDT,crypto,binance,USDT,False,0,D Ignore,"fresh signal, clean transition",Blue,DOWN / Bearish,Gray,,,1,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,PROMUSDT,PROM,USDT,USDT,1362868.26019,prometeus,Prom,20.4,893,small,https://www.tradingview.com/chart/?symbol=PROMUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, fresh signal, clean transition",Blue,DOWN / Bearish,Gray,,,1,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,GALBTC,GAL,BTC,BTC,1275318.811376,project-galaxy,GAL (migrated to Gravity - G),41.9,555,small,https://www.tradingview.com/chart/?symbol=GALBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,64,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,NIGHTUSDT,NIGHT,USDT,USDT,1235323.4835,midnight-3,Midnight,507.3,102,mid,https://www.tradingview.com/chart/?symbol=BINANCE:NIGHTUSDT,crypto,binance,USDT,False,0,D Ignore,not eligible for AI research,,N/A,,,,,False,,Not enough candles: 72
2026-05-21T19:31:06.963628+03:00,GALUSDT,GAL,USDT,USDT,1275318.811376,project-galaxy,GAL (migrated to Gravity - G),41.9,555,small,https://www.tradingview.com/chart/?symbol=GALUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,62,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,SKYUSDT,SKY,USDT,USDT,1271031.9749,sky,Sky,1643.5,53,large,https://www.tradingview.com/chart/?symbol=SKYUSDT,crypto,binance,USDT,True,0,D Ignore,"large-cap stability, top market cap, clean transition",Gray,Neutral / Gray,Gray,,,5,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,SKYBTC,SKY,BTC,BTC,1271031.9749,sky,Sky,1643.5,53,large,https://www.tradingview.com/chart/?symbol=SKYBTC,crypto,binance,BTC,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Blue,DOWN / Bearish,Blue,,,5,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,KMNOUSDT,KMNO,USDT,USDT,1257622.45327,kamino,Kamino,99.0,299,mid,https://www.tradingview.com/chart/?symbol=KMNOUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gray,Neutral / Gray,Gray,,,12,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,AXSUSDT,AXS,USDT,USDT,1281137.50918,axie-infinity,Axie Infinity,205.8,184,mid,https://www.tradingview.com/chart/?symbol=AXSUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,18,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,NXPCUSDT,NXPC,USDT,USDT,1233225.36648,nexpace,Nexpace,89.3,316,small,https://www.tradingview.com/chart/?symbol=NXPCUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,12,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,VICUSDT,VIC,USDT,USDT,1229614.290845,tomochain,Viction,6.6,1478,small,https://www.tradingview.com/chart/?symbol=VICUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,3,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,VICBTC,VIC,BTC,BTC,1229614.290845,tomochain,Viction,6.6,1478,small,https://www.tradingview.com/chart/?symbol=VICBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,155,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,MOVRUSDT,MOVR,USDT,USDT,1227919.291178,moonriver,Moonriver,26.1,769,small,https://www.tradingview.com/chart/?symbol=MOVRUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,28,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,MOVRBTC,MOVR,BTC,BTC,1227919.291178,moonriver,Moonriver,26.1,769,small,https://www.tradingview.com/chart/?symbol=MOVRBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,130,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,GALAUSDT,GALA,USDT,USDT,1222863.07192,gala,GALA,161.4,215,mid,https://www.tradingview.com/chart/?symbol=GALAUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gray,Neutral / Gray,Gray,,,14,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,PHAUSDT,PHA,USDT,USDT,1218526.347,pha,PHALA,29.2,725,small,https://www.tradingview.com/chart/?symbol=PHAUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,6,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,PHABTC,PHA,BTC,BTC,1218526.347,pha,PHALA,29.2,725,small,https://www.tradingview.com/chart/?symbol=PHABTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,114,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,GALABTC,GALA,BTC,BTC,1222863.07192,gala,GALA,161.4,215,mid,https://www.tradingview.com/chart/?symbol=GALABTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,31,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,BOMEUSDT,BOME,USDT,USDT,1205491.177872,book-of-meme,BOOK OF MEME,42.0,556,small,https://www.tradingview.com/chart/?symbol=BOMEUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,28,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,BOMEBTC,BOME,BTC,BTC,1205491.177872,book-of-meme,BOOK OF MEME,42.0,556,small,https://www.tradingview.com/chart/?symbol=BOMEBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,50,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,ORCAUSDT,ORCA,USDT,USDT,1182743.26293,orca,Orca,85.2,335,small,https://www.tradingview.com/chart/?symbol=ORCAUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,25,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,RUNEBTC,RUNE,BTC,BTC,1173490.907,thorchain,THORChain,146.7,226,mid,https://www.tradingview.com/chart/?symbol=RUNEBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,20,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,RUNEUSDT,RUNE,USDT,USDT,1173490.907,thorchain,THORChain,146.7,226,mid,https://www.tradingview.com/chart/?symbol=RUNEUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,20,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,ENSOUSDT,ENSO,USDT,USDT,1164536.53766,enso,Enso,17.0,977,small,https://www.tradingview.com/chart/?symbol=ENSOUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,50,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,IOTAUSDT,IOTA,USDT,USDT,1173267.338,iota,IOTA,251.9,166,mid,https://www.tradingview.com/chart/?symbol=IOTAUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,6,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,IOTABTC,IOTA,BTC,BTC,1173267.338,iota,IOTA,251.9,166,mid,https://www.tradingview.com/chart/?symbol=IOTABTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,NOTUSDT,NOT,USDT,USDT,1164529.306937,notcoin,Notcoin,47.6,519,small,https://www.tradingview.com/chart/?symbol=NOTUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,15,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,VETUSDT,VET,USDT,USDT,1144643.6292786,vechain,VeChain,565.8,96,large,https://www.tradingview.com/chart/?symbol=VETUSDT,crypto,binance,USDT,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Blue,DOWN / Bearish,Blue,,,4,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,EDUUSDT,EDU,USDT,USDT,1134319.7497,edu-coin,Open Campus,34.6,640,small,https://www.tradingview.com/chart/?symbol=EDUUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,105,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,VETBTC,VET,BTC,BTC,1144643.6292786,vechain,VeChain,565.8,96,large,https://www.tradingview.com/chart/?symbol=VETBTC,crypto,binance,BTC,False,0,D Ignore,"large-cap stability, top market cap, clean transition",Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,A2ZUSDT,A2Z,USDT,USDT,1142385.598803,,,,,unknown,https://www.tradingview.com/chart/?symbol=A2ZUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,DENTUSDT,DENT,USDT,USDT,1118715.167836,dent,Dent,4.0,1846,small,https://www.tradingview.com/chart/?symbol=DENTUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,29,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,EDUBTC,EDU,BTC,BTC,1134319.7497,edu-coin,Open Campus,34.6,640,small,https://www.tradingview.com/chart/?symbol=EDUBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,128,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,DENTBTC,DENT,BTC,BTC,1118715.167836,dent,Dent,4.0,1846,small,https://www.tradingview.com/chart/?symbol=DENTBTC,crypto,binance,BTC,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,90,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,SXTUSDT,SXT,USDT,USDT,1115482.452674,space-and-time,Space and Time,30.5,701,small,https://www.tradingview.com/chart/?symbol=SXTUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,171,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,BABYUSDT,BABY,USDT,USDT,1113661.49116,babylon,Babylon,55.0,472,small,https://www.tradingview.com/chart/?symbol=BABYUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,26,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,OMNIBTC,OMNI,BTC,BTC,1105809.5996,,,,,unknown,https://www.tradingview.com/chart/?symbol=OMNIBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,63,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,OMNIUSDT,OMNI,USDT,USDT,1105809.5996,,,,,unknown,https://www.tradingview.com/chart/?symbol=OMNIUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,19,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,IMXUSDT,IMX,USDT,USDT,1103075.027512,immutable-x,Immutable,146.7,228,mid,https://www.tradingview.com/chart/?symbol=IMXUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Gold,UP / Bullish,Gold,,,7,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,IMXBTC,IMX,BTC,BTC,1103075.027512,immutable-x,Immutable,146.7,228,mid,https://www.tradingview.com/chart/?symbol=IMXBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,104,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,RDNTUSDT,RDNT,USDT,USDT,1096493.50239,,,,,unknown,https://www.tradingview.com/chart/?symbol=RDNTUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,162,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,AXLUSDT,AXL,USDT,USDT,1097490.98397,axelar,Axelar,71.2,393,small,https://www.tradingview.com/chart/?symbol=AXLUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Gold,UP / Bullish,Gold,,,17,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,RDNTBTC,RDNT,BTC,BTC,1096493.50239,,,,,unknown,https://www.tradingview.com/chart/?symbol=RDNTBTC,crypto,binance,BTC,False,0,D Ignore,"fresh signal, clean transition",Gray,Neutral / Gray,Blue,,,1,False,,Latest two closed candles are not same Gold/Blue color
2026-05-21T19:31:06.963628+03:00,TOMOBTC,TOMO,BTC,BTC,1094187.90188,,,,,unknown,https://www.tradingview.com/chart/?symbol=TOMOBTC,crypto,binance,BTC,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,14,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,TREEUSDT,TREE,USDT,USDT,1081133.86327,tree-capital,Tree,17.8,956,small,https://www.tradingview.com/chart/?symbol=TREEUSDT,crypto,binance,USDT,False,0,D Ignore,"small-cap potential, small-cap high risk, clean transition",Blue,DOWN / Bearish,Blue,,,3,False,,Two-color confirmation did not come immediately after Gray
2026-05-21T19:31:06.963628+03:00,TOMOUSDT,TOMO,USDT,USDT,1094187.90188,,,,,unknown,https://www.tradingview.com/chart/?symbol=TOMOUSDT,crypto,binance,USDT,False,0,D Ignore,clean transition,Blue,DOWN / Bearish,Blue,,,4,False,,Two-color confirmation did not come immediately after Gray
